candidate_incumbent,candidate_incumbent_vote,party_incumbent,Veteran PCT,Male PCT,White alone PCT,Males unemployed PCT,Median gross rent,"$200,000 or more PCT",Income in the past 12 months at or above poverty level:, Two or more races PCT,Per capita income,Females Bachelor's degree PCT,Hispanic or Latino (any race) PCT,Aggregate income deficit in the past 12 months,Asian alone PCT,Some other race alone PCT,RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS BY NATIVITY OF CHILDREN UNDER 18 YEARS IN FAMILIES AND SUBFAMILIES BY NATIVITY OF PARENTS,"Professional, scientific, and management, and administrative and waste management services PCT",Gini index of income inequality,Median housing value,"Less than $10,000 PCT",Females Highschool diploma PCT,American Indian & Alaska Native alone PCT,"Females 12th grade, no diploma PCT",Income in the past 12 months below poverty level,"Agriculture, forestry, fishing and hunting, and mining PCT",Total not enrolled in school PCT,Males Highschool diploma PCT,"Males 12th grade, no diploma PCT",Black or African American alone PCT,Total enrolled in private school PCT,Total enrolled in public school PCT,"Finance and insurance, and real estate and rental and leasing PCT",Median age,state_district,prediction,actual,accuracy
0.0,0.0,0.0,0.2819559707031483,0.6181842093007504,0.6881104534049389,0.11858973204733794,0.22568306010928962,0.07865263049320774,0.5115972132069755,0.1431176309402928,0.13115422465907492,0.18281552221605804,0.719405912488446,0.4865716376228443,0.035291511713685185,0.2551653117225178,0.5293126268795192,0.26232594913105367,0.2934160305343514,0.09806244183095017,0.25042434205823255,0.48245737848116355,0.206130634338452,0.4983514090918413,0.5086887526203396,0.11316881264335461,0.18437908173033923,0.531900023728908,0.4611089530204181,0.0693996236106051,0.07566843133076925,0.9243315686692307,0.2070590743591254,0.19163763066202089,Arizona3,0,0,1
0.0,0.0,1.0,0.6853539279220353,0.5941390742645352,0.9099341754422701,0.16861087944008643,0.2114754098360656,0.06867464043672614,0.7613132329395473,0.10243262971047096,0.21209053845072404,0.2292201425620489,0.22010072624075303,0.26843884780428173,0.02307654137629269,0.04733249257388666,0.29855681861708233,0.2645920538863259,0.20801526717557262,0.13850579575260175,0.20260677466255142,0.5453089406945167,0.057307019158046896,0.49419210610834585,0.36733244519326846,0.07096543744877576,0.6475645125776205,0.5410793025795546,0.42625058078781,0.020792850193728295,0.2355086080063314,0.7644913919936683,0.28845369113030067,0.7526132404181185,Arizona4,0,0,1
1.0,0.6409516312428933,1.0,0.4287252666308126,0.4633102050640927,0.837576466578898,0.07445572947251061,0.4371584699453552,0.2830515649991522,0.7996897853650093,0.11202370051599225,0.33683396597778714,0.5439167434124385,0.19258799286162062,0.1526333694374867,0.08824511416288579,0.052409370952626606,0.5873505641217702,0.3591951764446921,0.1832061068702291,0.20771638886538624,0.08648765585327073,0.3283704038418883,0.05116866943918747,0.20514594582301185,0.19928785533765647,0.020341265240347985,0.25293149225794254,0.28191269588938334,0.19717612955140168,0.05677383698140891,0.20915573828851458,0.7908442617114851,0.5086827549875096,0.3937282229965158,Arizona5,0,0,1
1.0,0.6213029058943916,1.0,0.33571475311889803,0.5048355900150918,0.8532335734835232,0.060872378089387634,0.373224043715847,0.38840603116534833,0.7451547557228784,0.10197666183258214,0.4810628426824125,0.5961693565846714,0.19786806882367178,0.14142718295275056,0.08148789724956777,0.046901769156682316,0.3118906059148731,0.5656251512411774,0.5047709923664125,0.26525086724765207,0.10514621058393536,0.2593709699699467,0.06616854092977688,0.2528575194571524,0.20929412456164412,0.014282672843285679,0.5789067118875787,0.23017409148730067,0.1912090471866158,0.04549899780344705,0.24328956701723103,0.7567104329827689,0.6626131862028384,0.5505226480836238,Arizona6,0,0,1
1.0,0.7522463809181984,0.0,0.15880831743696544,0.5751249098916906,0.6927535662623693,0.15466432456791507,0.24754098360655735,0.07889553020043703,0.5553288221039421,0.13501318589556618,0.113693237733727,0.13599005726697125,0.7269298783967537,0.5429957115149084,0.03941316637689616,0.18754354081964295,0.722556784569748,0.5050502775177497,0.3373091603053433,0.10880785176410862,0.22738244136291327,0.5249774548179891,0.1451639684384925,0.7961026673016379,0.604108300844386,0.02322289681782482,0.1803369945953024,0.4797127946381707,0.597556655555125,0.13817547924466209,0.13586823381723295,0.8641317661827667,0.2788842902201256,0.07665505226480862,Arizona7,0,0,1
0.0,0.0,1.0,0.5386465794994572,0.35029872904534454,0.828976958522039,0.03114193689455296,0.40765027322404374,0.18262955886628754,0.7375413799818251,0.12050616775640147,0.29394067200899765,0.416412824197542,0.22476209677345202,0.10352493685082431,0.07363055343464064,0.06807370748656469,0.375427187647627,0.324382081067521,0.1350190839694656,0.17869532109315509,0.09770611769677823,0.45119551089504517,0.0343804715264495,0.36875541153315927,0.17480849479850322,0.01682044891414967,0.42381154025450407,0.40533398756094235,0.21942805978100466,0.06800942406291842,0.1894834380912392,0.8105165619087605,0.451865351609369,0.5679442508710804,Arizona8,0,0,1
0.0,0.0,0.0,0.2744034771384251,0.6587026284331605,0.7255059260844917,0.11789346873545681,0.3163934426229508,0.23106623551430291,0.603275509541737,0.15453846040797753,0.33206804442569937,0.5624217385482271,0.300431374875492,0.22030863590831068,0.10351675493344974,0.11560498833105796,0.31638485404333366,0.5109043951867448,0.425095419847328,0.20247059818935612,0.1778915769362633,0.2602577485990025,0.12731893224983357,0.2748622894340975,0.3120996022961033,0.008968396623529669,0.3180178312942771,0.28431168033405085,0.10436968422136188,0.08824529752250866,0.1492556660671884,0.8507443339328115,0.47778297781429724,0.250871080139373,Arizona9,0,0,1
0.0,0.0,1.0,0.3877959818825449,0.5386770624126171,0.7690948874780803,0.18487330535564264,0.08961748633879785,0.057746111402543446,0.5443130923017006,0.11994509429984107,0.14816533108393085,0.21037809079181444,0.03216946463247567,0.33204288286535266,0.0033547270573776626,0.01908408040315515,0.3344725003936722,0.06913896198806149,0.36068702290076327,0.04391234452999407,0.24579621342921756,0.7090898948142559,0.013796732688611812,0.21837097589550872,0.3612199518053406,0.1798362366988915,0.4233380864047852,0.8150027968471543,0.17618464193085343,0.24575077640179088,0.08813167329895805,0.9118683267010413,0.11375090016113781,0.4390243902439026,Arkansas1,0,0,1
0.0,0.0,1.0,0.38706373898149543,0.3775749029948603,0.6878571080886899,0.07060981330021995,0.1628415300546448,0.1863061086623384,0.5466092756069063,0.07651188554413971,0.256825530718403,0.36410380035751877,0.05359428698945045,0.2661412205189401,0.02787616064006783,0.031051215974025857,0.3892333817089208,0.24604887925956012,0.5042938931297709,0.08613249851933327,0.2105981961271645,0.5233903295889476,0.020991117926767697,0.2360777344732177,0.27990615755343534,0.0369331449833331,0.36016256096211674,0.5536935893463626,0.22377207318473552,0.33371888477100936,0.2463293386392592,0.7536706613607406,0.2007854649903884,0.3763066202090595,Arkansas2,0,0,1
1.0,0.7731811596008643,1.0,0.3559577035874858,0.511656109572562,0.8337202974559899,0.09037213187024007,0.1497267759562842,0.16261392716893253,0.7106119369076982,0.09607812942249903,0.25014761703922395,0.37484500367235785,0.1616436730527365,0.22493450124147324,0.05373714424123261,0.11238934374277611,0.5013682772474433,0.2192588387437314,0.4895038167938932,0.09070141297910145,0.19731530342755046,0.5502435322903487,0.048870806585925,0.1288417615274545,0.3515565307681759,0.06444981497453428,0.3037505796841302,0.5634453691488512,0.17580088629044505,0.041109286206520795,0.14601207832086385,0.8539879216791358,0.1426524330333499,0.29965156794425085,Arkansas3,0,0,1
1.0,0.7490405842094701,1.0,0.3754908762010239,0.41134673621710505,0.7316259275817645,0.16656403902137032,0.09398907103825138,0.061377990617531075,0.4980134904149898,0.06245832384713387,0.1578658793757908,0.19625917933240453,0.06499115652794271,0.38858476682706705,0.01325838698412377,0.0576454439799091,0.3220707588725225,0.0729107074527712,0.41364503816793907,0.036635925205178096,0.2766241522012107,0.7057904584313984,0.025721166090391104,0.30368018561320753,0.37477225084732485,0.134027715333239,0.42001653595861954,0.8274007287219154,0.29267037385638944,0.2759036143321817,0.12347918800479427,0.8765208119952054,0.09955500185549473,0.49128919860627196,Arkansas4,0,0,1
0.0,0.0,1.0,0.4127266132397439,0.6110503478520739,0.858781906160379,0.22966410203097226,0.2890710382513661,0.15219194622674106,0.6094892682504651,0.16951893188679795,0.25487136229439056,0.3353988589380592,0.15227412845448843,0.17766436903938132,0.047157281285454704,0.0701478900369976,0.23024935416462738,0.2833956377759256,0.36211832061068683,0.19807090278365344,0.20441957683140263,0.374338549941689,0.06495287749016708,0.3803482040671653,0.3581490116176557,0.12916199682116009,0.4534648048017982,0.4239100185920392,0.3452227365058372,0.021150508685270197,0.14782070081956905,0.8521792991804308,0.16780428904472144,0.5540069686411149,California1,0,0,1
0.0,0.0,1.0,0.24267805437821122,0.5749360198411182,0.7429745586300198,0.14593928500412295,0.39289617486338796,0.20162687524589856,0.5825949846380198,0.19440912051316617,0.22373119640095604,0.22635676435386146,0.5054264078098323,0.2334123587396043,0.13062780136756214,0.1370139626509723,0.5143403116182272,0.2687711030192522,0.25190839694656453,0.25213639055757675,0.11676882301986577,0.5297967263222786,0.03559327121325706,0.5962171409880617,0.35001371392747294,0.12426169104047681,0.21387801742690382,0.607517373562382,0.6237951593847406,0.04256526285799944,0.08744744954724479,0.9125525504527551,0.15101892582279447,0.28222996515679455,California10,0,1,0
1.0,0.7205282201409079,0.0,0.1724876011255162,0.45058354861926464,0.5033764055056976,0.11576957703521032,0.7,0.8014355096330736,0.4464318555541131,0.22737837109304282,0.5429917053282721,0.6731130587386986,0.29816987684574253,0.15882617488242984,0.27938440361430267,0.2729400953538444,0.35037686143160524,0.5822699047212628,0.487595419847328,0.5608765547000591,0.05897317449204092,0.19984793821017457,0.022458513006540833,0.2519229382210537,0.09283839116039416,0.013614940207193088,0.3614764044902906,0.20914535513839072,0.2689759479786275,0.12217816687622798,0.22289200474437154,0.7771079952556282,0.3395327014854204,0.4564459930313589,California11,0,0,1
1.0,0.8087326063539376,0.0,0.10196264778792956,0.7249539573890278,0.4173448351676424,0.10190503959657154,0.7540983606557379,1.2055161921744673,0.3739546821584664,0.21209129085979167,0.8885983410656545,0.8848870528935662,0.1573043070981247,0.06337917005453347,0.6051428317359455,0.1544550143536962,0.09938842475751913,1.0307700924508771,0.6612595419847331,0.979186056349945,0.07529823603802158,0.09305731987447094,0.011176209811300696,0.2559382128535034,0.08739690065239111,0.002569765679144448,0.814194016599267,0.10050513924779436,0.18453205461937605,0.07051863177980956,0.6069827620141999,0.3930172379858,0.3844788156792893,0.38327526132404177,California12,0,0,1
1.0,0.9078455482220452,0.0,0.10317452747945875,0.3895149551494228,0.3355727296002118,0.10641935801464172,0.6306010928961749,0.8164268540357846,0.2991718594486996,0.24484197674000757,0.5120624209194433,0.682002398945817,0.24549957323987312,0.16319126961198457,0.3908221267414444,0.2604333016878886,0.2489711321164248,0.6884811926860666,0.574904580152672,0.6181572045012268,0.06846736286143545,0.18660853213816117,0.027021393550114885,0.326716763192367,0.08894461532433437,0.018809716950526467,0.312757728040874,0.1955656431108883,0.35046340475458754,0.24091091079365134,0.1970815994155805,0.8029184005844193,0.24497950531671897,0.3414634146341464,California13,0,0,1
1.0,0.8086312651205982,0.0,0.14400348731576573,0.5643134921218182,0.3640522309170432,0.046695188716425036,1.0103825136612024,0.9066235071186327,0.335783677355143,0.2251601889332005,0.6295093490791509,0.7481458520622896,0.2584142770738099,0.05743273988165383,0.6498177909811023,0.21603256522314984,0.2921303842667267,0.7198902103187275,0.44370229007633566,0.9113292156696844,0.07094490885853205,0.16906464461293544,0.012591788744039335,0.27496218494111335,0.05809317634151597,0.009476761912592602,0.37620804290672305,0.17358682168055312,0.2598259792011983,0.03732128512773003,0.3474187694472517,0.6525812305527482,0.31070636757388564,0.4599303135888504,California14,0,0,1
1.0,0.7376679532089883,0.0,0.13936325453286819,0.5298238779572655,0.3237933901039385,0.08767444015968529,0.8923497267759564,0.7272500169627272,0.31904101215976455,0.2094412276439761,0.5270912413890061,0.678311858002216,0.248635925228701,0.03796992070654272,0.6667558027398485,0.22632636050016564,0.455949133282546,0.7471125265670435,0.17366412213740445,0.6893138167357644,0.050054858418141286,0.29458191622234753,0.019705825899946433,0.28618846063932246,0.04988930901396862,0.013522402242930597,0.32434028258929926,0.28674253507176517,0.257469409143717,0.07160218932351306,0.1582764684141141,0.8417235315858856,0.30102209822771236,0.4006968641114983,California15,0,0,1
1.0,0.5803484245873919,0.0,0.16566122097311164,0.6292638050336317,0.5178390481769725,0.41210339815555536,0.24316939890710382,0.0961945456649584,0.35524308710891855,0.1139152098853097,0.11038942780823843,0.16827203227361673,0.695697902986669,0.5490875841754602,0.1689508001961937,0.49984738829578934,0.602224993296931,0.14685964590529718,0.3745229007633586,0.15449699636179032,0.2313162568603874,0.42509796324313665,0.043440393156096005,0.7841158672733631,0.4172707325196403,0.4295951523907408,0.13338447932578368,0.4673036067887781,0.5669366437272834,0.07220318667959691,0.029523532207440653,0.9704764677925594,0.07517426252534876,0.1254355400696865,California16,0,0,1
1.0,0.6100895399499126,0.0,0.080665376897587,0.8087101898703697,0.1913561860160407,0.06019895321937447,1.1316939890710382,0.8052607156321019,0.20042651131593747,0.1518829725214277,0.6632503866160551,0.7429747822050518,0.17487391430890514,0.05904716804117263,1.0464014315456385,0.15420826544872976,0.34653376857175683,0.9974648280366674,0.17843511450381677,0.9026990439123445,0.04778023213570822,0.1605639953818466,0.016886037488911602,0.34975804226800356,0.01875869365045158,0.008205524592228456,0.4016449666357046,0.10588429043698855,0.15360061913217926,0.026243891448432206,0.3754918756094298,0.62450812439057,0.1241136779463978,0.3310104529616724,California17,0,0,1
1.0,0.7114500046306301,0.0,0.14338164644255585,0.5816487581721557,0.5998369109861911,0.024079093649808814,0.9546448087431694,1.126109546541809,0.5122530723960361,0.16026935697845232,0.8964290735273442,0.7653256343853457,0.18079961659078356,0.030859619705124033,0.4460113126737732,0.10369199652388977,0.3744823741206212,0.8444262859867984,0.5682251908396945,1.2825112107623318,0.07751254408059441,0.06898066708713727,0.013761036311761052,0.10395472465895048,0.10366749603275668,0.01403041977117404,0.26781288677669324,0.05648388554068673,0.07708707625595411,0.02740486086582833,0.45901377038197116,0.5409862296180287,0.17715563469601397,0.4564459930313589,California18,0,0,1
1.0,0.7394443246848855,0.0,0.10519499584159174,0.5545296355949985,0.370315768066365,0.11175452385176371,0.8377049180327869,0.7949844765249496,0.33855045653208704,0.18783507730579121,0.4546323632785041,0.5415471379499341,0.44655457283780614,0.06663483147368815,0.5405203655919989,0.34598721149626765,0.3888290696140308,0.5802097412863344,0.323473282442748,0.6960825788983839,0.06139384889751969,0.24038097597660343,0.027608940331700315,0.6746612277028962,0.0696716493936485,0.033644663640039076,0.23910427403348167,0.25539671955681104,0.44676842298561303,0.039942645135035336,0.24458852484021337,0.7554114751597863,0.13149444450936554,0.3449477351916377,California19,0,0,1
1.0,0.7685009946608781,0.0,0.29611238764718883,0.5164001122582951,0.7946511668596787,0.13997373079894304,0.5382513661202186,0.5144360349036523,0.6095068479813059,0.17575751210808455,0.506045269225362,0.5965271217443885,0.19896574498469888,0.1402044070893864,0.07725279976871048,0.13929869462528885,0.27565998629594785,0.4540903818802783,0.5887404580152673,0.5410779253743971,0.11242859367514685,0.19953719269825468,0.08533745852607207,0.13088829219708406,0.24273651627059536,0.12048066920209964,0.4191727469921238,0.2843298645532808,0.21710627913854813,0.017755839972711462,0.21200612050108064,0.7879938794989191,0.3157981576247709,0.6097560975609757,California2,0,0,1
1.0,0.7075307575325168,0.0,0.20635812138681336,0.5864617557605296,0.5382438591881871,0.04960067323260808,0.5786885245901638,0.4586205027083028,0.4300678307153057,0.13805616812510463,0.29949388443694647,0.382047126140607,0.6121625129596693,0.17122436100446983,0.09760244837043311,0.5927574084280877,0.40636344678188846,0.2989688946428313,0.39885496183206093,0.5022421524663677,0.12351868493393486,0.29201500877518194,0.04268444382618443,0.38575523749713747,0.1366788785925592,0.39336403684078886,0.20020253047388814,0.31278508922435716,0.37103670664436667,0.02466852736185913,0.1381158993419897,0.8618841006580099,0.0868957509602308,0.2857142857142858,California20,0,0,1
0.0,0.0,1.0,0.16104234862050915,0.8925801629891748,0.6981222802303795,0.4013664476639444,0.22568306010928962,0.04973095210828378,0.4175104937470249,0.08917828542337002,0.0669619007451146,0.059852712660613316,0.842806925500022,0.493221618942006,0.06986439543754139,0.3298398647854857,0.560389331267795,0.1539243936463561,0.24761450381679384,0.12234537608934765,0.2554254871637226,0.4053834881395817,0.045037332515476605,0.7495094221682438,0.5612816644789687,0.964460116937599,0.15332666629822778,0.5161659488671635,0.6169533311912795,0.0573756240360196,0.1050330029990135,0.8949669970009865,-0.03149629192822791,0.12195121951219523,California21,0,1,0
0.0,0.0,1.0,0.2360293134292054,0.4611640132926622,0.6549915831062137,0.1765847304461116,0.31748633879781424,0.23711989609825052,0.5274216755376693,0.16113675606818648,0.2296218192042739,0.3642739014571508,0.5543016359977643,0.33506474424459753,0.1478156669784611,0.2925334536700969,0.5860439976677576,0.1619435163713063,0.38311068702290085,0.19730941704035873,0.14210483477314018,0.31351472123951596,0.05053403368261055,0.2950388573673747,0.3047479576043728,0.2648803885105733,0.13037918421963246,0.40561418644835673,0.41190360730818243,0.04581658964567976,0.10799514013588099,0.8920048598641187,0.16763758600238243,0.19860627177700363,California22,0,0,1
1.0,0.6917511093449897,1.0,0.33122297753353275,0.682929178962957,0.7359802542680278,0.33956777411891254,0.2879781420765028,0.17571378203959231,0.5312134882513306,0.14525997547071956,0.21244200759173346,0.23070930203864357,0.4729846386819523,0.37505348610254835,0.0924226845833785,0.1703171295023597,0.48938787148833657,0.20354289304723125,0.4689885496183208,0.1679499111599966,0.2874820517428285,0.4178215784655589,0.042952578070264244,0.5627279250612882,0.4348980271535764,0.3658973246127943,0.18717200479668517,0.4474761806256948,0.5584847934546839,0.0838395587081946,0.09555673218156227,0.9044432678184379,0.11663525686751447,0.27177700348432077,California23,0,0,1
1.0,0.5341908665632822,0.0,0.2838236034301027,0.6080456349138768,0.8213723018173195,0.13651468189290367,0.5874316939890711,0.3490383244168915,0.6178491064087583,0.14202181615086995,0.35384507240264307,0.47244198088189737,0.4133279505923937,0.12134222071319437,0.08552948672705558,0.11605035566016567,0.2925346963616167,0.375029600202914,0.4332061068702291,0.46670615111261526,0.16354563645033673,0.2589282912062212,0.04425937871572735,0.1968113214812747,0.2991546343279196,0.2836177441761558,0.1761927106620329,0.2980405018659911,0.18258396472947125,0.023788914607563882,0.08635717373486845,0.9136428262651314,0.1438740696034787,0.32055749128919864,California24,0,0,1
0.0,0.0,1.0,0.22382927441971873,0.4889256615631714,0.6013121908293546,0.08045757809336504,0.5781420765027323,0.3952952104542235,0.4611758405815915,0.1729532692380595,0.306565443554056,0.3895123696462669,0.4564002008126824,0.30971919837528,0.157390010449788,0.2995622804756674,0.43176275817455206,0.3440549677193878,0.29866412213740445,0.37414332853879345,0.16499779788765748,0.3622984579498151,0.02679223577867852,0.5939417273797264,0.20279960033697078,0.018988172024008605,0.21379205376158272,0.36122934220478947,0.5307025487476353,0.10312763506070749,0.17780117063591663,0.8221988293640833,0.3060767680033452,0.3554006968641117,California25,0,1,0
1.0,0.6037951246312079,0.0,0.26516997281171034,0.542020289956989,0.8099800030145613,0.037524290846007245,0.6808743169398908,0.39124515553391187,0.6351462092691158,0.14546980488304598,0.3410797132011809,0.4300482485022604,0.5184372487731114,0.1247879997868829,0.12282734971620077,0.10100796539077923,0.36314035587976173,0.4193533317175562,0.31583969465648853,0.4724595989508419,0.10026297288120875,0.2766166960142016,0.025027661276556264,0.23962330249904637,0.22407088141370998,0.2233201350602834,0.2811091235345208,0.31377804996451747,0.23467562582624768,0.023332770449703322,0.15906240578694597,0.8409375942130538,0.27714907288981355,0.38327526132404177,California26,0,0,1
1.0,0.6742036132656644,0.0,0.09825443505639765,0.36350545212578655,0.2993250218891373,0.05989846022889073,0.6043715846994535,0.5321422354052496,0.2456496927603964,0.1289258984715547,0.3711654716715872,0.5758288049607609,0.3116803077849564,0.18610301166882265,0.743123387171692,0.2796335072372526,0.25355049858065165,0.397695735391282,0.5186068702290074,0.5794906506472629,0.14155350659064755,0.29234194494372256,0.012212950735363711,0.34206971055940383,0.0662333718629391,0.011301665749453049,0.3427334202013955,0.2299826456671495,0.2842640584357451,0.054452496677984755,0.30492778950063487,0.6950722104993649,0.35650272121759924,0.505226480836237,California27,0,0,1
